Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,MA_7,52W High,52W Low,Volatility
2025-05-06 00:00:00+05:30,1425.3075,1426.3035,1404.9886,1415.2477,14084117,0.0,0.0,-0.0071,1386.733,1433.7737,1110.4151,0.0112
2025-05-07 00:00:00+05:30,1415.2476,1418.7337,1397.1199,1400.4069,13440169,0.0,0.0,-0.0105,1401.7587,1433.7737,1110.4151,0.0125
2025-05-08 00:00:00+05:30,1398.5145,1415.1481,1392.4388,1401.403,16106175,0.0,0.0,0.0021,1407.1941,1433.7737,1110.4151,0.01
2025-05-09 00:00:00+05:30,1379.9885,1389.2515,1369.0322,1371.7214,13668904,0.0,0.0,-0.006,1403.9926,1433.7737,1110.4151,0.0056
2025-05-12 00:00:00+05:30,1394.4307,1433.2756,1394.4307,1430.7855,10674081,0.0,0.0,0.0261,1408.4747,1433.7737,1110.4151,0.0121
2025-05-13 00:00:00+05:30,1427.7975,1441.9409,1406.7814,1410.0682,11407896,0.0,0.0,-0.0124,1407.8913,1441.9409,1110.4151,0.0131
2025-05-14 00:00:00+05:30,1414.3512,1424.2119,1409.8691,1418.7338,5570160,0.0,0.0,0.0031,1406.9095,1441.9409,1110.4151,0.0132
2025-05-15 00:00:00+05:30,1419.3314,1455.5866,1407.0802,1448.4152,20177211,0.0,0.0,0.0205,1411.6477,1455.5866,1110.4151,0.0149
2025-05-16 00:00:00+05:30,1447.4191,1455.1881,1441.5427,1450.6064,9036695,0.0,0.0,0.0022,1418.8191,1455.5866,1110.4151,0.0137
2025-05-19 00:00:00+05:30,1446.3235,1448.8135,1432.4787,1435.0685,6195791,0.0,0.0,-0.0078,1423.6284,1455.5866,1110.4151,0.0146
2025-05-20 00:00:00+05:30,1432.4787,1439.2517,1416.1441,1418.9329,11270560,0.0,0.0,-0.0095,1430.3729,1455.5866,1110.4151,0.015
2025-05-21 00:00:00+05:30,1418.2357,1430.4867,1412.4587,1423.5145,6136364,0.0,0.0,0.0037,1429.3342,1455.5866,1110.4151,0.0112
2025-05-22 00:00:00+05:30,1415.5464,1418.1362,1391.3432,1403.7935,12134466,0.0,0.0,-0.0083,1428.4378,1455.5866,1110.4151,0.0105
2025-05-23 00:00:00+05:30,1401.0045,1428.0964,1401.0045,1421.1243,6474883,0.0,0.0,0.0144,1428.7793,1455.5866,1110.4151,0.0118
2025-05-26 00:00:00+05:30,1426.3035,1435.2677,1419.4309,1429.0924,4842944,0.0,0.0,0.002,1426.0189,1455.5866,1110.4151,0.0086
2025-05-27 00:00:00+05:30,1420.427,1431.2836,1408.2755,1416.4429,12640414,0.0,0.0,-0.0028,1421.1384,1455.5866,1110.4151,0.0086
2025-05-28 00:00:00+05:30,1414.4509,1416.9409,1405.0882,1407.2795,5944611,0.0,0.0,-0.0051,1417.1686,1455.5866,1110.4151,0.0083
2025-05-29 00:00:00+05:30,1406.4826,1414.3512,1402.9966,1412.16,13771917,0.0,0.0,0.004,1416.201,1455.5866,1110.4151,0.0075
2025-05-30 00:00:00+05:30,1412.3592,1424.909,1404.0922,1415.2477,13788484,0.0,0.0,0.002,1415.02,1455.5866,1110.4151,0.0074
2025-06-02 00:00:00+05:30,1406.4827,1411.8612,1390.0483,1408.0763,8098668,0.0,0.0,0.0011,1415.6319,1455.5866,1110.4151,0.0062
2025-06-03 00:00:00+05:30,1416.6422,1420.8254,1397.8173,1399.9089,11252626,0.0,0.0,-0.0118,1412.6011,1455.5866,1110.4151,0.0055
2025-06-04 00:00:00+05:30,1409.0722,1420.0285,1400.5065,1417.8373,8126827,0.0,0.0,0.0062,1410.9932,1455.5866,1110.4151,0.0062
2025-06-05 00:00:00+05:30,1422.3194,1448.9131,1417.9368,1436.6621,13716817,0.0,0.0,0.0101,1413.8817,1455.5866,1110.4151,0.0073
2025-06-06 00:00:00+05:30,1435.2676,1445.7259,1431.2835,1437.7577,8182161,0.0,0.0,0.0017,1418.2357,1455.5866,1110.4151,0.0068
2025-06-09 00:00:00+05:30,1451.2041,1451.7021,1439.5507,1443.0367,7885125,0.0,0.0,-0.0056,1422.6467,1455.5866,1110.4151,0.0073
2025-06-10 00:00:00+05:30,1444.2318,1448.1164,1430.2875,1432.7776,7913181,0.0,0.0,-0.0079,1425.1509,1455.5866,1110.4151,0.0079
2025-06-11 00:00:00+05:30,1440.0486,1462.7578,1437.3593,1443.1362,8195700,0.0,0.0,0.0021,1430.1595,1462.7578,1110.4151,0.0079
2025-06-12 00:00:00+05:30,1447.7179,1451.204,1428.6939,1435.8652,8828114,0.0,0.0,-0.0082,1435.2961,1462.7578,1110.4151,0.0072
2025-06-13 00:00:00+05:30,1418.3353,1429.7896,1408.674,1422.2198,9757276,0.0,0.0,0.0027,1435.9222,1462.7578,1110.4151,0.0068
2025-06-16 00:00:00+05:30,1421.2238,1436.6621,1418.7337,1432.0804,8458093,0.0,0.0,0.0076,1435.2677,1462.7578,1110.4151,0.0062
2025-06-17 00:00:00+05:30,1442.2398,1442.2398,1420.1282,1425.5066,10366599,0.0,0.0,-0.0116,1433.5175,1462.7578,1110.4151,0.0071
2025-06-18 00:00:00+05:30,1424.3114,1437.0606,1420.0285,1424.411,6681735,0.0,0.0,0.0001,1430.8567,1462.7578,1110.4151,0.0071
2025-06-19 00:00:00+05:30,1424.411,1434.1721,1420.0285,1427.5984,10007230,0.0,0.0,0.0022,1430.1168,1462.7578,1110.4151,0.0068
2025-06-20 00:00:00+05:30,1425.3075,1465.1484,1422.419,1460.3674,29010635,0.0,0.0,0.0246,1432.5784,1465.1484,1110.4151,0.0118
2025-06-23 00:00:00+05:30,1447.22,1457.977,1436.2637,1451.0049,5989078,0.0,0.0,0.0026,1434.7412,1465.1484,1110.4151,0.0108
2025-06-24 00:00:00+05:30,1459.1721,1469.1324,1437.3592,1445.0287,16402744,0.0,0.0,-0.0097,1437.9996,1469.1324,1110.4151,0.012
2025-06-25 00:00:00+05:30,1458.1762,1466.5428,1454.6901,1461.4631,7525851,0.0,0.0,0.0023,1442.1972,1469.1324,1110.4151,0.0118
2025-06-26 00:00:00+05:30,1463.2558,1492.8378,1459.2717,1489.3517,14657893,0.0,0.0,0.0178,1451.3179,1492.8378,1110.4151,0.0116
2025-06-27 00:00:00+05:30,1493.4354,1515.9454,1490.9453,1509.3717,11117052,0.0,0.0,0.0107,1463.4551,1515.9454,1110.4151,0.0114
2025-06-30 00:00:00+05:30,1507.7782,1518.7344,1490.0489,1494.6306,8409527,0.0,0.0,-0.0087,1473.0312,1518.7344,1110.4151,0.0129
2025-07-01 00:00:00+05:30,1494.6306,1525.3081,1494.1326,1522.3201,10368523,0.0,0.0,0.0185,1481.8815,1525.3081,1110.4151,0.0115
2025-07-02 00:00:00+05:30,1522.3201,1523.9137,1502.6984,1512.7583,6361002,0.0,0.0,-0.0063,1490.7035,1525.3081,1110.4151,0.0123
2025-07-03 00:00:00+05:30,1514.7503,1525.8061,1506.9813,1511.7622,11283291,0.0,0.0,-0.002,1500.2368,1525.8061,1110.4151,0.0112
2025-07-04 00:00:00+05:30,1517.9376,1523.9137,1511.1646,1521.2245,6603501,0.0,0.0,0.0022,1508.7742,1525.8061,1110.4151,0.0112
2025-07-07 00:00:00+05:30,1520.5272,1538.6548,1518.9336,1535.3679,7251074,0.0,0.0,0.0098,1515.3479,1538.6548,1110.4151,0.0099
2025-07-08 00:00:00+05:30,1529.8898,1538.7544,1524.1128,1531.4834,7171261,0.0,0.0,0.001,1518.5067,1538.7544,1110.4151,0.0094
2025-07-09 00:00:00+05:30,1530.5869,1544.8301,1504.0928,1512.9574,8870660,0.0,0.0,-0.0115,1521.1248,1544.8301,1110.4151,0.01
2025-07-10 00:00:00+05:30,1513.6546,1518.6347,1501.5032,1511.1646,10047129,0.0,0.0,-0.0016,1519.5312,1544.8301,1110.4151,0.0067
2025-07-11 00:00:00+05:30,1505.9853,1508.9734,1484.3717,1489.2521,7234991,0.0,0.0,-0.0111,1516.1731,1544.8301,1110.4151,0.0075
2025-07-14 00:00:00+05:30,1486.2639,1494.0329,1473.2161,1477.7977,10311846,0.0,0.0,-0.0057,1511.3211,1544.8301,1110.4151,0.0076
